Año,Id Política,Nombre Política,Id Programa,Nombre Programa,Presupuesto Gasto,Gasto Real
2008,33,Cultura,333B,Exposiciones,6410390.0,
2008,33,Cultura,333A,Museos,259584370.0,
2008,33,Cultura,335B,Teatro,48363980.0,
2008,33,Cultura,332B,Bibliotecas,105950460.0,
2008,33,Cultura,336A,Fomento y apoyo de las actividades deportivas,161056620.0,
2008,33,Cultura,337B,Conservación y restauración de bienes culturales,74395700.0,
2008,33,Cultura,335C,Cinematografía,108087130.0,
2008,33,Cultura,334B,Promoción del libro y publicaciones culturales,17907110.0,
2008,33,Cultura,332A,Archivos,63309310.0,
2008,33,Cultura,331M,Dirección y Servicios Generales de Cultura y Deporte,47099020.0,
2008,21,Pensiones,,,98008926140.0,
2008,21,Pensiones,219N,Gestión de pensiones de Clases Pasivas,8509260.0,
2008,21,Pensiones,212M,Pensiones no contributivas y prestaciones asistenciales,2049415470.0,
2008,21,Pensiones,219M,Gestión de las prestaciones económicas de Seguridad Social,456446380.0,
2008,21,Pensiones,211O,Otras pensiones y prestaciones de Clases Pasivas,68988680.0,
2008,21,Pensiones,212N,Pensiones de guerra,427865000.0,
2008,21,Pensiones,211M,Pensiones contributivas de la Seguridad Social,86208578490.0,
2008,21,Pensiones,211N,Pensiones de Clases Pasivas,8789122860.0,
2008,92,Servicios de carácter general,,,7185327520.0,
2008,92,Servicios de carácter general,921P,Administración General del Estado en el Territorio,309473930.0,
2008,92,Servicios de carácter general,921T,Servicios de transportes de Ministerios,52015580.0,
2008,92,Servicios de carácter general,921V,"Evaluación de políticas y programas públicos, calidad de los servicios e impacto normativo",5151870.0,
2008,92,Servicios de carácter general,923C,Elaboración y difusión estadística,237542530.0,
2008,92,Servicios de carácter general,921Q,Cobertura informativa,20064170.0,
2008,92,Servicios de carácter general,921R,Publicidad de las normas legales,32473130.0,
2008,92,Servicios de carácter general,923N,Formación del personal de Economía y Hacienda,16414890.0,
2008,92,Servicios de carácter general,923M,Dirección y Servicios Generales de Hacienda y Función Pública,799725900.0,
2008,92,Servicios de carácter general,923A,Gestión del Patrimonio del Estado,85295000.0,
2008,92,Servicios de carácter general,921O,Formación del personal de las Administraciones Públicas,150112600.0,
2008,92,Servicios de carácter general,922M,Organización territorial del Estado y desarrollo de sus sistemas de colaboración,3468690.0,
2008,92,Servicios de carácter general,921S,Asesoramiento y defensa de los intereses del Estado,32290740.0,
2008,92,Servicios de carácter general,923P,Relaciones con Instituciones Financieras Multilaterales,4311210.0,
2008,92,Servicios de carácter general,921N,Dirección y organización de la Administración Pública,22643140.0,
2008,92,Servicios de carácter general,924M,Elecciones y Partidos Políticos,271596100.0,
2008,92,Servicios de carácter general,923O,Gestión de la Deuda y de la Tesorería del Estado,18525300.0,
2008,92,Servicios de carácter general,929M,Imprevistos y funciones no clasificadas,2005562230.0,
2008,92,Servicios de carácter general,921U,Publicaciones,2834580.0,
2008,92,Servicios de carácter general,929N,Fondo de contingencia de ejecución presupuestaria,3051213800.0,
2008,92,Servicios de carácter general,921M,Dirección y Servicios Generales de Política Territorial,58209420.0,
2008,92,Servicios de carácter general,922P,Coordinación y Relaciones Financieras con las EE.LL.,2864690.0,
2008,92,Servicios de carácter general,922O,Coordinación y Relaciones Financieras con las CC.AA.,3538020.0,
2008,23,Servicios sociales y promoción social,,,2076672050.0,
2008,23,Servicios sociales y promoción social,232A,Promoción y servicios a la juventud,38150840.0,
2008,23,Servicios sociales y promoción social,231F,Otros servicios sociales del Estado,423819390.0,
2008,23,Servicios sociales y promoción social,232B,Igualdad de oportunidades entre mujeres y hombres,43215950.0,
2008,23,Servicios sociales y promoción social,231A,Plan Nacional sobre Drogas,32258870.0,
2008,23,Servicios sociales y promoción social,231E,Otros servicios sociales de la Seguridad Social,750765370.0,
2008,23,Servicios sociales y promoción social,231C,Servicios Sociales de la Seguridad Social a personas con discapacidad,184871280.0,
2008,23,Servicios sociales y promoción social,231G,Atención a la infancia y a las familias,53080950.0,
2008,23,Servicios sociales y promoción social,231H,Acciones en favor de los inmigrantes,111940940.0,
2008,23,Servicios sociales y promoción social,231D,Servicios Sociales de la Seguridad Social a personas mayores,233997470.0,
2008,23,Servicios sociales y promoción social,231B,Acciones en favor de los emigrantes,135967210.0,
2008,23,Servicios sociales y promoción social,239M,Gestión de los servicios sociales de la Seguridad Social,55116500.0,
2008,23,Servicios sociales y promoción social,231N,Coordinación en materia de extranjería e inmigración,7908820.0,
2008,23,Servicios sociales y promoción social,231M,Servicios sociales de la Seguridad Social gestionados por las Comunidades Autónomas,5578460.0,
2008,32,Educación,,,2782496490.0,
2008,32,Educación,322C,Enseñanzas universitarias,161843320.0,
2008,32,Educación,321M,Dirección y Servicios Generales de Educación y Formación Profesional,90029940.0,
2008,32,Educación,321N,Formación permanente del profesorado de Educación,6663100.0,
2008,32,Educación,322G,Educación compensatoria,58602640.0,
2008,32,Educación,322B,"Educación Secundaria, Formación Profesional y Escuelas Oficiales de Idiomas",224018800.0,
2008,32,Educación,322F,Educación en el exterior,128878120.0,
2008,32,Educación,324M,Servicios complementarios de la enseñanza,6451280.0,
2008,32,Educación,322I,Enseñanzas especiales,724720.0,
2008,32,Educación,322K,Deporte en edad escolar y en la Universidad,21814530.0,
2008,32,Educación,323M,Becas y ayudas a estudiantes,1334703480.0,
2008,32,Educación,322E,Enseñanzas artísticas,5439990.0,
2008,32,Educación,322A,Educación Infantil y Primaria,692557350.0,
2008,32,Educación,322D,Educación especial,12966130.0,
2008,32,Educación,322J,Nuevas tecnologías aplicadas a la educación,10961180.0,
2008,32,Educación,322H,Educación permanente y a distancia no universitaria,6583100.0,
2008,32,Educación,324N,Apoyo a otras actividades escolares,20258810.0,
2008,14,Política exterior,,,1796076270.0,
2008,14,Política exterior,143A,Cooperación para el desarrollo,945770510.0,
2008,14,Política exterior,142A,Acción del Estado en el exterior,589768100.0,
2008,14,Política exterior,142B,Acción Diplomática ante la Unión Europea,23542300.0,
2008,14,Política exterior,141M,"Dirección y Servicios Generales de Asuntos Exteriores, Unión Europea y Cooperación",82609140.0,
2008,14,Política exterior,144A,"Cooperación, promoción y difusión cultural en el exterior",154386220.0,
2008,13,Seguridad ciudadana e instituciones penitenciarias,,,8834178450.0,
2008,13,Seguridad ciudadana e instituciones penitenciarias,132B,Seguridad vial,841117840.0,
2008,13,Seguridad ciudadana e instituciones penitenciarias,135M,Protección de datos de carácter personal,11498600.0,
2008,13,Seguridad ciudadana e instituciones penitenciarias,132A,Seguridad ciudadana,5720402680.0,
2008,13,Seguridad ciudadana e instituciones penitenciarias,131O,Fuerzas y Cuerpos en reserva,831254590.0,
2008,13,Seguridad ciudadana e instituciones penitenciarias,131P,Derecho de asilo y apátridas,4522730.0,
2008,13,Seguridad ciudadana e instituciones penitenciarias,134M,Protección Civil,22460050.0,
2008,13,Seguridad ciudadana e instituciones penitenciarias,131M,Dirección y Servicios Generales de Seguridad y Protección Civil,85184680.0,
2008,13,Seguridad ciudadana e instituciones penitenciarias,133A,Centros e Instituciones Penitenciarias,1076647970.0,
2008,13,Seguridad ciudadana e instituciones penitenciarias,132C,Actuaciones policiales en materia de droga,70064500.0,
2008,13,Seguridad ciudadana e instituciones penitenciarias,131N,Formación de Fuerzas y Cuerpos de Seguridad del Estado,139103270.0,
2008,13,Seguridad ciudadana e instituciones penitenciarias,133B,"Trabajo, formación y asistencia a reclusos",31921540.0,
2008,42,Industria y energía,,,1873134870.0,
2008,42,Industria y energía,424M,Seguridad nuclear y protección radiológica,45157680.0,
2008,42,Industria y energía,423N,Explotación minera,741303800.0,
2008,42,Industria y energía,421N,Regulación y protección de la Propiedad Industrial,60350390.0,
2008,42,Industria y energía,421M,"Dirección y Servicios Generales de Industria, Comercio y Turismo",109217430.0,
2008,42,Industria y energía,422A,Incentivos regionales a la localización industrial,297398820.0,
2008,42,Industria y energía,425A,Normativa y desarrollo energético,88036140.0,
2008,42,Industria y energía,421O,Calidad y seguridad industrial,7797980.0,
2008,42,Industria y energía,422M,Reconversión y reindustrialización,299187590.0,
2008,42,Industria y energía,422B,Desarrollo industrial,4583040.0,
2008,42,Industria y energía,423M,Desarrollo alternativo de las comarcas mineras del carbón,220102000.0,
2008,43,"Comercio, turismo y PYMES",,,640308660.0,
2008,43,"Comercio, turismo y PYMES",432A,Coordinación y promoción del turismo,212856680.0,
2008,43,"Comercio, turismo y PYMES",431A,Promoción comercial e internacionalización de la empresa,341077400.0,
2008,43,"Comercio, turismo y PYMES",431N,Ordenación del comercio exterior,14040500.0,
2008,43,"Comercio, turismo y PYMES",433M,Apoyo a la pequeña y mediana empresa,24693720.0,
2008,43,"Comercio, turismo y PYMES",431O,Ordenación y modernización de las estructuras comerciales,17220800.0,
2008,43,"Comercio, turismo y PYMES",431M,Dirección y Servicios Generales de Comercio y Turismo,30419560.0,
2008,11,Justicia,,,1563065900.0,
2008,11,Justicia,111O,Selección y formación de jueces,23111110.0,
2008,11,Justicia,111Q,Formación del Personal de la Administración de Justicia,14838690.0,
2008,11,Justicia,111P,Documentación y publicaciones judiciales,10236660.0,
2008,11,Justicia,111N,Dirección y Servicios Generales de Justicia,57572800.0,
2008,11,Justicia,111M,Gobierno del Poder Judicial,39316120.0,
2008,11,Justicia,112A,Tribunales de Justicia y Ministerio Fiscal,1379505870.0,
2008,11,Justicia,113M,Registros vinculados con la Fe Pública,38484650.0,
2008,22,Otras prestaciones económicas,,,13324422450.0,
2008,22,Otras prestaciones económicas,222M,Prestaciones económicas del Mutualismo Administrativo,550115490.0,
2008,22,Otras prestaciones económicas,223M,Prestaciones de garantía salarial,556802350.0,
2008,22,Otras prestaciones económicas,221M,Subsidios de incapacidad temporal y otras prestaciones económicas de la Seguridad Social,12217504610.0,
2008,41,"Agricultura, pesca y alimentación",,,8903526860.0,
2008,41,"Agricultura, pesca y alimentación",413A,Competitividad industria agroalimentaria y calidad alimentaria,103472260.0,
2008,41,"Agricultura, pesca y alimentación",416A,Previsión de riesgos en las producciones agrarias y pesqueras,287696370.0,
2008,41,"Agricultura, pesca y alimentación",412M,Regulación de los mercados agrarios,6380412550.0,
2008,41,"Agricultura, pesca y alimentación",414B,Desarrollo del medio rural,1233746170.0,
2008,41,"Agricultura, pesca y alimentación",415B,Mejora de estructuras y mercados pesqueros,129659950.0,
2008,41,"Agricultura, pesca y alimentación",414A,"Gestión de recursos hídricos para el regadío, caminos naturales y otras infraestructuras rurales",131562070.0,
2008,41,"Agricultura, pesca y alimentación",415A,Protección de los recursos pesqueros y desarrollo sostenible,52354360.0,
2008,41,"Agricultura, pesca y alimentación",414C,Programa de Desarrollo Rural Sostenible,100000000.0,
2008,41,"Agricultura, pesca y alimentación",411M,"Dirección y Servicios Generales de Agricultura, Pesca y Alimentación",168704400.0,
2008,41,"Agricultura, pesca y alimentación",412B,Competitividad y calidad de la producción ganadera,206706400.0,
2008,41,"Agricultura, pesca y alimentación",412A,Competitividad y calidad de la producción agrícola,109212330.0,
2008,93,Administración financiera y tributaria,,,1626393290.0,
2008,93,Administración financiera y tributaria,931O,Política tributaria,8249490.0,
2008,93,Administración financiera y tributaria,931N,Política presupuestaria,56948720.0,
2008,93,Administración financiera y tributaria,931M,Previsión y política económica,63142520.0,
2008,93,Administración financiera y tributaria,932M,Gestión del catastro inmobiliario,133607520.0,
2008,93,Administración financiera y tributaria,932N,Resolución de reclamaciones económico-administrativas,31357760.0,
2008,93,Administración financiera y tributaria,932A,Aplicación del sistema tributario estatal,1247384460.0,
2008,93,Administración financiera y tributaria,931P,Control interno y Contabilidad Pública,85702820.0,
2008,91,Alta dirección,,,768529190.0,
2008,91,Alta dirección,911Q,Apoyo a la gestión administrativa de la Jefatura del Estado,5987050.0,
2008,91,Alta dirección,911N,Actividad legislativa,232485770.0,
2008,91,Alta dirección,912O,"Relaciones con las Cortes Generales, Secretariado del Gobierno y apoyo a la Alta Dirección",104251470.0,
2008,91,Alta dirección,911P,Control Constitucional,26222670.0,
